Time,PV,Load
2023-12-11 15:55:00,2074,915.3399791697666
2023-12-11 15:55:00,2087,915.3399791697666
2023-12-11 15:55:00,2110,915.3399791697666
2023-12-11 15:55:00,2103,915.3399791697666
2023-12-11 15:55:00,2120,915.3399791697666
2023-12-11 15:55:00,2107,915.3399791697666
2023-12-11 15:55:00,2119,915.3399791697666
2023-12-11 15:55:00,2119,915.3399791697666
2023-12-11 15:55:00,2102,915.3399791697666
2023-12-11 15:55:00,2089,915.3399791697666
2023-12-11 15:55:00,2111,915.3399791697666
2023-12-11 15:55:00,2109,915.3399791697666
2023-12-11 15:55:00,2091,915.3399791697666
2023-12-11 15:55:00,2087,915.3399791697666
2023-12-11 15:55:00,2090,915.3399791697666
2023-12-11 15:55:00,2101,915.3399791697666
2023-12-11 15:55:00,2106,915.3399791697666
2023-12-11 15:55:00,2095,915.3399791697666
2023-12-11 15:55:00,2076,915.3399791697666
2023-12-11 15:55:00,2097,915.3399791697666
2023-12-11 15:55:00,2094,915.3399791697666
2023-12-11 15:55:00,2074,915.3399791697666
2023-12-11 15:55:00,2074,915.3399791697666
2023-12-11 15:55:00,2088,915.3399791697666
2023-12-11 15:55:00,2075,915.3399791697666
2023-12-11 15:55:00,2067,915.3399791697666
2023-12-11 15:55:00,2086,915.3399791697666
2023-12-11 15:55:00,2094,915.3399791697666
2023-12-11 15:55:00,2092,915.3399791697666
2023-12-11 15:55:00,2080,915.3399791697666
2023-12-11 15:55:00,2094,915.3399791697666
2023-12-11 15:55:00,2079,915.3399791697666
2023-12-11 15:55:00,2094,915.3399791697666
2023-12-11 15:55:00,2096,915.3399791697666
2023-12-11 15:55:00,2049,915.3399791697666
2023-12-11 15:55:00,2025,915.3399791697666
2023-12-11 15:55:00,2068,915.3399791697666
2023-12-11 15:55:00,2069,915.3399791697666
2023-12-11 15:55:00,2070,915.3399791697666
2023-12-11 15:55:00,2085,915.3399791697666
2023-12-11 15:55:00,2088,915.3399791697666
2023-12-11 15:55:00,2065,915.3399791697666
2023-12-11 15:55:00,2085,915.3399791697666
2023-12-11 15:55:00,2064,915.3399791697666
2023-12-11 15:55:00,2087,915.3399791697666
2023-12-11 15:55:00,2086,915.3399791697666
2023-12-11 15:55:00,2065,915.3399791697666
2023-12-11 15:55:00,2054,915.3399791697666
2023-12-11 15:55:00,2067,915.3399791697666
2023-12-11 15:55:00,2051,915.3399791697666
2023-12-11 15:55:00,2067,915.3399791697666
2023-12-11 15:55:00,2066,915.3399791697666
2023-12-11 15:55:00,2080,915.3399791697666
2023-12-11 15:55:00,2074,915.3399791697666
2023-12-11 15:55:00,2054,915.3399791697666
2023-12-11 15:55:00,2060,915.3399791697666
2023-12-11 15:55:00,2068,915.3399791697666
2023-12-11 15:55:00,2051,915.3399791697666
2023-12-11 15:55:00,2068,915.3399791697666
2023-12-11 15:55:00,2071,915.3399791697666
2023-12-11 15:55:00,2001,915.3399791697666
2023-12-11 15:55:00,2000,915.3399791697666
2023-12-11 15:56:00,2066,915.3399791697666
2023-12-11 15:56:00,2040,915.3399791697666
2023-12-11 15:56:00,2046,915.3399791697666
2023-12-11 15:56:00,2057,915.3399791697666
2023-12-11 15:56:00,2040,915.3399791697666
2023-12-11 15:56:00,2039,915.3399791697666
2023-12-11 15:56:00,2054,915.3399791697666
2023-12-11 15:56:00,2040,915.3399791697666
2023-12-11 15:56:00,2060,915.3399791697666
2023-12-11 15:56:00,2062,915.3399791697666
2023-12-11 15:56:00,2008,915.3399791697666
2023-12-11 15:56:00,2007,915.3399791697666
2023-12-11 15:56:00,1960,915.3399791697666
2023-12-11 15:56:00,1936,915.3399791697666
2023-12-11 15:56:00,1912,915.3399791697666
2023-12-11 15:56:00,1864,915.3399791697666
2023-12-11 15:56:00,1864,915.3399791697666
2023-12-11 15:56:00,1817,915.3399791697666
2023-12-11 15:56:00,1769,915.3399791697666
2023-12-11 15:56:00,1769,915.3399791697666
2023-12-11 15:56:00,1697,915.3399791697666
2023-12-11 15:56:00,1697,915.3399791697666
2023-12-11 15:56:00,1649,915.3399791697666
2023-12-11 15:56:00,1601,915.3399791697666
2023-12-11 15:56:00,1601,915.3399791697666
2023-12-11 15:56:00,1554,915.3399791697666
2023-12-11 15:56:00,1530,915.3399791697666
2023-12-11 15:56:00,1506,915.3399791697666
2023-12-11 15:56:00,1458,915.3399791697666
2023-12-11 15:56:00,1458,915.3399791697666
2023-12-11 15:56:00,1386,915.3399791697666
2023-12-11 15:56:00,1362,915.3399791697666
2023-12-11 15:56:00,1338,915.3399791697666
2023-12-11 15:56:00,1291,915.3399791697666
2023-12-11 15:56:00,1267,915.3399791697666
2023-12-11 15:56:00,1243,915.3399791697666
2023-12-11 15:56:00,1195,915.3399791697666
2023-12-11 15:56:00,1195,915.3399791697666
2023-12-11 15:56:00,1123,915.3399791697666
2023-12-11 15:56:00,1099,915.3399791697666
2023-12-11 15:56:00,1075,915.3399791697666
2023-12-11 15:56:00,1028,915.3399791697666
2023-12-11 15:56:00,1028,915.3399791697666
2023-12-11 15:56:00,980,915.3399791697666
2023-12-11 15:56:00,956,915.3399791697666
2023-12-11 15:56:00,932,915.3399791697666
2023-12-11 15:56:00,860,915.3399791697666
2023-12-11 15:56:00,860,915.3399791697666
2023-12-11 15:56:00,812,915.3399791697666
2023-12-11 15:56:00,789,915.3399791697666
2023-12-11 15:56:00,789,915.3399791697666
2023-12-11 15:56:00,717,915.3399791697666
2023-12-11 15:56:00,717,915.3399791697666
2023-12-11 15:56:00,669,915.3399791697666
2023-12-11 15:56:00,621,915.3399791697666
2023-12-11 15:56:00,621,915.3399791697666
2023-12-11 15:56:00,574,915.3399791697666
2023-12-11 15:56:00,550,915.3399791697666
2023-12-11 15:56:00,550,915.3399791697666
2023-12-11 15:56:00,478,915.3399791697666
2023-12-11 15:56:00,478,915.3399791697666
2023-12-11 15:56:00,454,915.3399791697666
2023-12-11 15:56:00,454,915.3399791697666
2023-12-11 15:56:00,406,915.3399791697666
2023-12-11 15:56:00,382,915.3399791697666
2023-12-11 15:56:00,382,915.3399791697666
2023-12-11 15:56:00,334,915.3399791697666
2023-12-11 15:56:00,310,915.3399791697666
2023-12-11 15:56:00,262,915.3399791697666
2023-12-11 15:56:00,214,915.3399791697666
2023-12-11 15:56:00,142,915.3399791697666
2023-12-11 15:56:00,95,915.3399791697666
2023-12-11 15:56:00,47,915.3399791697666
2023-12-11 15:56:00,23,915.3399791697666
2023-12-11 15:56:00,0,915.3399791697666
2023-12-11 15:56:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
2023-12-11 15:57:00,0,915.3399791697666
